Epoch,Avg_MSE_Loss,Avg_Nuclear_Loss,Avg_Cosine_Loss,Avg_Spectral_Loss,Avg_Spectral_SNR,Avg_Magnitude_Loss,Avg_Phase_Loss,Avg_Total_Loss,psnr_obs,psnr_clean,before_z1,after_z1
1,1.3995565288471725,0.07249562189264118,0.0,2.799113062192809,0.11464643758723846,4.730527632641342,0.867698462504261,2.799113062192809,24.129793598966778,24.129793598966778,256,64
2,1.310812992869683,0.0748721812412424,0.0,2.6216260509670906,0.3689060518342369,4.358232284491917,0.8850197061052862,2.6216260509670906,24.343202662917804,24.343202662917804,256,64
3,1.2593090309287018,0.07955553228000425,0.0,2.5186181158389687,0.5000675939164072,4.191286683082581,0.8459495615284398,2.5186181158389687,24.611420865328807,24.611420865328807,256,64
4,1.2527732787267216,0.08580234548393285,0.0,2.505546564201139,0.5491249909325732,4.168669804087225,0.8424233692996906,2.505546564201139,24.71415346973347,24.71415346973347,256,64
5,1.2455460980253399,0.09502577950369637,0.0,2.4910921881783685,0.5371483527826812,4.1292364417382,0.8529479992839525,2.4910921881783685,24.63376898135779,24.63376898135779,256,64
6,1.1992764894692403,0.10324365308262268,0.0,2.39855299018464,0.7112698917681316,3.954720584851391,0.8423853853963456,2.39855299018464,24.77268470908111,24.77268470908111,256,64
7,1.1876164157435578,0.1003277192138276,0.0,2.3752328146178767,0.7498143182469988,3.9117571048016817,0.8387085789779447,2.3752328146178767,24.88959636328355,24.88959636328355,256,64
8,1.1767287141871903,0.09836935687739894,0.0,2.3534574283743805,0.8182085323079383,3.8689110796406583,0.8380037242511533,2.3534574283743805,24.891007621333284,24.891007621333284,256,64
9,1.1672425000172741,0.09978332272115743,0.0,2.3344850281499467,0.8166087955798743,3.83233513247292,0.8366349058331184,2.3344850281499467,25.036102618811267,25.036102618811267,256,64
10,1.166156312204757,0.09778081906853982,0.0,2.3323126435279846,0.8194601316497011,3.832515154244765,0.8321101367473602,2.3323126435279846,24.811085323117815,24.811085323117815,256,64
11,1.1551593485868201,0.09776491531223622,0.0,2.310318705045952,0.8641225189532874,3.7883092007547057,0.8323282143979702,2.310318705045952,24.952306819411945,24.952306819411945,256,64
12,1.135338175971553,0.09876677070586186,0.0,2.2706763631892652,0.8567205973953571,3.7092898229383073,0.8320629484248612,2.2706763631892652,25.018597332936412,25.018597332936412,256,64
13,1.1409921106302514,0.09646316884823565,0.0,2.2819842493759013,0.9391346871852875,3.729659420139385,0.8343090909831928,2.2819842493759013,25.10578778104962,25.10578778104962,256,64
14,1.143861783000658,0.09789371321786125,0.0,2.287723573873628,0.9213728348039231,3.739888202469304,0.8355590015087487,2.287723573873628,24.937259098268903,24.937259098268903,256,64
15,1.1412379426776238,0.09763339175930563,0.0,2.2824759269660375,0.9450999442136513,3.7297663778628944,0.8351854547014776,2.2824759269660375,25.008231576883567,25.008231576883567,256,64
16,1.1345023681532662,0.09652853096431156,0.0,2.2690047363065324,0.9628888795960624,3.706014005643017,0.8319955063316057,2.2690047363065324,24.98464472788685,24.98464472788685,256,64
17,1.1521997058166649,0.09754557260927164,0.0,2.3043994251287208,0.8496604550559566,3.756853758164172,0.8519451297679037,2.3043994251287208,25.007055786420715,25.007055786420715,256,64
18,1.138393685502826,0.09535404885152601,0.0,2.276787412616442,0.9588198577458004,3.7201587726485053,0.8334160424628347,2.276787412616442,24.963638917455132,24.963638917455132,256,64
19,1.141232320160236,0.09721443394445023,0.0,2.28246467968203,0.9464205351640593,3.729207198574858,0.8357221416707309,2.28246467968203,24.987179990084666,24.987179990084666,256,64
20,1.1316210352024942,0.0965822901365892,0.0,2.2632421030188508,0.9636043698157905,3.6920796947659187,0.834404467411761,2.2632421030188508,25.04891006901579,25.04891006901579,256,64
21,1.1336488521324013,0.09682817251052496,0.0,2.2672977053894185,0.9542526091044804,3.701560955002623,0.8330345643016527,2.2672977053894185,24.97388314301113,24.97388314301113,256,64
22,1.1397009165781848,0.09719810058485787,0.0,2.2794018342809856,0.9450958022531474,3.7273060600712613,0.8314976416668802,2.2794018342809856,25.024775307133513,25.024775307133513,256,64
23,1.127686672615555,0.09609623998403549,0.0,2.255373349729574,1.0059521726842195,3.678904648097056,0.831842081726722,2.255373349729574,25.102846109642172,25.102846109642172,256,64
24,1.1291028733523387,0.09605680321747402,0.0,2.258205754576989,0.964659960202451,3.6840995763832667,0.8323120654753919,2.258205754576989,25.074446516216927,25.074446516216927,256,64
25,1.1316536400678023,0.09727650993275193,0.0,2.2633073194971622,0.9642739920121319,3.6958879839699224,0.8307266269090041,2.2633073194971622,25.07286395666734,25.07286395666734,256,64
26,1.1237519557745952,0.09802423375395108,0.0,2.2475039554092118,1.0027778486035905,3.6598547427159436,0.8351531765370999,2.2475039554092118,24.968420820416146,24.968420820416146,256,64
27,1.1235343172865093,0.09696923393123555,0.0,2.247068646943794,1.0187977288129195,3.659106841627157,0.8350305208620036,2.247068646943794,25.124603739324606,25.124603739324606,256,64
28,1.111715147517762,0.09775646747845523,0.0,2.22343037375864,0.9754051920377983,3.6148384337155326,0.8320223700325444,2.22343037375864,25.12746285492519,25.12746285492519,256,64
29,1.1219417126673572,0.10063544379652671,0.0,2.243883451200881,1.026541754322232,3.652419885374465,0.8353470147780653,2.243883451200881,25.232718197804576,25.232718197804576,256,64
30,1.1141492623203206,0.09900622800836023,0.0,2.228298598865293,1.0357314213266913,3.623808984486562,0.8327882053717127,2.228298598865293,25.047256109849464,25.047256109849464,256,64
31,1.1158743495086454,0.09965015160587598,0.0,2.231748713637298,1.0350859941176649,3.6307811838275983,0.8327162940547151,2.231748713637298,25.256826868597066,25.256826868597066,256,64
32,1.1179356125165831,0.09989730606101593,0.0,2.2358712587716445,1.0099660180649668,3.6384961874979846,0.8332463390422318,2.2358712587716445,25.032237718690116,25.032237718690116,256,64
