Epoch,Avg_MSE_Loss,Avg_Nuclear_Loss,Avg_Cosine_Loss,Avg_Spectral_Loss,Avg_Spectral_SNR,Avg_Magnitude_Loss,Avg_Phase_Loss,Avg_Total_Loss,psnr_obs,psnr_clean,before_z1,before_z2,after_z1,after_z2
39,1.8660689434915219,0.08391985269087665,0.0,1.8660689738561522,1.0537399863297086,3.512357473373413,0.8324009725507701,2.172379212559394,0.16258286213818587,1.6149458733018276,128,128,64,64
40,1.8589265920081228,0.08300487205105007,0.0,1.8589266010050505,1.127621588841924,3.4903036266003014,0.8304826662225543,2.1603931357275763,0.037164515762958886,1.4290075947723861,128,128,64,64
41,1.8513894440992824,0.08272286715372554,0.0,1.851389471090065,1.1281050893495668,3.4637199876443394,0.831376887717337,2.147548453987769,0.052726192593152796,1.4654297520107817,128,128,64,64
42,1.818303013747593,0.0823999675658514,0.0,1.8183030452368394,1.1206788634354214,3.3859044133492238,0.8278601315786254,2.106882244910834,0.06975743511937699,1.4479238556803398,128,128,64,64
43,1.8087659613141474,0.0835820754181664,0.0,1.8087659748095386,1.1498218189995244,3.3593447444573887,0.8298866726317495,2.0946157113561092,0.24015800212070626,1.5613565557407882,128,128,64,64
44,1.8381181258075643,0.08203060939064566,0.0,1.838118146050651,1.161429947277285,3.4353651989181087,0.8326342072127,2.1339997053146362,0.03149651646403209,1.4671904291465598,128,128,64,64
45,1.8476957802502614,0.08384694201204013,0.0,1.8476958567241453,1.147151767082934,3.465286763209217,0.8334332963205734,2.149360082059536,0.10278588463112993,1.4850741579847515,128,128,64,64
46,1.846394289776964,0.08395114906553952,0.0,1.8463942864031162,1.1707767248153687,3.4603968847472713,0.8330524963028026,2.146724686307727,-0.03383283900483599,1.4520881759389392,128,128,64,64
47,1.8262087826458913,0.0837432676047649,0.0,1.8262088377520722,1.1703108672825795,3.41432738079215,0.8300563569338817,2.122191885732255,0.07332290368119501,1.498015075869296,128,128,64,64
48,1.835804800942259,0.08351143843160486,0.0,1.8358048335561212,1.173143594894769,3.4304418316427268,0.8331906058878269,2.131816267967224,0.13908823242165008,1.5121792619520764,128,128,64,64
49,1.8343812643357043,0.08301997479965102,0.0,1.8343812935757187,1.1781355851101425,3.436043970989731,0.8297152552964553,2.1328796058330894,0.08719217944187375,1.4898518834192798,128,128,64,64
50,1.8244978211960703,0.0842255712398943,0.0,1.8244978583083962,1.1662257662359274,3.4058710561608367,0.8319827363176165,2.118926910859234,0.1287331160439073,1.5006811087423901,128,128,64,64
51,1.8118651104423236,0.08409654025761586,0.0,1.8118651093177076,1.2177329805662047,3.37270849943161,0.832070270236933,2.1023894098569764,0.11004830007704924,1.4883425900677465,128,128,64,64
52,1.806986463519762,0.0846398800330342,0.0,1.8069865141274795,1.2224577586605865,3.3600706671768763,0.8295565764859038,2.0948136156460024,0.06091120754772762,1.4993466069956995,128,128,64,64
53,1.8095391718846447,0.08512243319232508,0.0,1.809539204498507,1.2191361233873188,3.3630066064168824,0.8307940802484188,2.096900366387277,0.09628172837338357,1.505297961029804,128,128,64,64
54,1.8233522755919762,0.08671436430710666,0.0,1.8233522851512116,1.2011719042400144,3.3973475599064016,0.8317705212898974,2.114559054374695,0.12252083828426757,1.4939167552258608,128,128,64,64
55,1.812002827536385,0.0882161740424498,0.0,1.8120028477794718,1.2273360816937573,3.36714665394909,0.8330724537372589,2.1001095681820274,0.16753059569394813,1.5474011149468287,128,128,64,64
56,1.8044612250238095,0.08803229849293547,0.0,1.8044612666345992,1.2294622727160185,3.353174382785581,0.8316717845089031,2.0924230937687858,0.27007970987063534,1.566491389471405,128,128,64,64
57,1.8049443870220545,0.08825870940707764,0.0,1.8049444106389891,1.221707652199943,3.346370763373825,0.830974132947202,2.0886724647485986,0.15833946487883915,1.6138042125077743,128,128,64,64
58,1.7943369892408263,0.08715965064629069,0.0,1.7943369824931306,1.2684372044959158,3.3298383523833075,0.8289958401670996,2.079417058881724,0.16493902622528797,1.5231265983772728,128,128,64,64
59,1.7853243069828681,0.08732340948761634,0.0,1.7853243261013392,1.267563041651024,3.308128291705869,0.8323205866903629,2.070224444821196,0.20416393519361625,1.594150108829984,128,128,64,64
60,1.7809027410903067,0.08813328633330902,0.0,1.7809027410903067,1.2979353992444165,3.295743410317403,0.831181323753213,2.0634624092084057,0.15074877764256495,1.5056595675787836,128,128,64,64
61,1.7793276107536171,0.08906911285418384,0.0,1.779327635495168,1.3020133499829274,3.3042901327025214,0.8305132923261175,2.067401704923162,0.1345132089589002,1.534309835928791,128,128,64,64
62,1.7888802008808784,0.08807111180053567,0.0,1.7888802188747335,1.2838707048937958,3.3114251123284393,0.8331779354023483,2.0723015137438505,0.15319455063567972,1.5155599568531197,128,128,64,64
63,1.790334645307289,0.08898530802074468,0.0,1.7903346610519122,1.2566366836709797,3.3125298259393223,0.8322145123526735,2.0723721396248296,0.18509769102312484,1.5253208908340279,128,128,64,64
64,1.768116200869938,0.09024926612399659,0.0,1.7681162166145612,1.2844649901929892,3.259049806954726,0.8291281439223379,2.044088956320061,0.2673786235446075,1.6058023692864292,128,128,64,64
65,1.7633499120766263,0.08982750660968276,0.0,1.7633499424412566,1.3443779551757957,3.2541886703023373,0.8325280232249566,2.0433583529490345,0.15422509463047082,1.503603076527141,128,128,64,64
66,1.7643845823575866,0.0897487369629572,0.0,1.764384574485275,1.3073178237339236,3.261703355132409,0.831207145497484,2.046455258468412,0.278441939573243,1.6176884565853848,128,128,64,64
67,1.7528432618896916,0.09011641454021886,0.0,1.7528432759473909,1.2686643836633213,3.2467566008837716,0.8287709265385034,2.037763774394989,0.38038444765052704,1.7743783463846963,128,128,64,64
68,1.7595765163313668,0.09128566929754221,0.0,1.759576548945229,1.307557390545899,3.247325803873674,0.8322469541486704,2.039786366921551,0.3785251699177162,1.6891532101896856,128,128,64,64
69,1.7488510282534473,0.09107052815972634,0.0,1.7488510518703821,1.3547932820500068,3.2235895845125304,0.8317402230118806,2.02766493019068,0.2910089078095724,1.6371195951722703,128,128,64,64
70,1.7374203936109003,0.09046486399646075,0.0,1.7374203913616684,1.3651379954140141,3.1979999587220966,0.8287555850901693,2.0133777733119027,0.3138190815269174,1.676041766878147,128,128,64,64
71,1.7421347352693666,0.09113501616806355,0.0,1.7421347521386057,1.3627932127916589,3.2015587102692082,0.8307810110865899,2.0161698752979063,0.31740293414595555,1.6558411516389757,128,128,64,64
72,1.7430491796079672,0.09112807222694722,0.0,1.7430491953525904,1.414795790078505,3.2060793975614152,0.8322701808416618,2.0191747917319245,0.22438262508444065,1.5987638527492307,128,128,64,64
73,1.7491295810015697,0.09172373602412781,0.0,1.749129594496961,1.3629041921417668,3.2290574784548776,0.829897977833478,2.0294777312368715,0.27089415954531365,1.6717357278432485,128,128,64,64
74,1.7344603707205575,0.09113052698238841,0.0,1.7344604134559631,1.3760997467445877,3.18928558646508,0.8324056683846239,2.0108456476679386,0.27296681974504916,1.7089227260846012,128,128,64,64
75,1.7339947105578657,0.09180987471679472,0.0,1.7339947516063474,1.394678531952624,3.183997392654419,0.8322154817716131,2.0081064667341844,0.33179874802535436,1.6655621165321823,128,128,64,64
76,1.7191903478694412,0.09207619136234499,0.0,1.7191903534925208,1.4468660095952592,3.1544990831950925,0.8318838640204016,1.993191439025807,0.29489762497679245,1.7056822115687196,128,128,64,64
77,1.7210185550293833,0.0922470396419741,0.0,1.7210186112601802,1.4292824043417878,3.1613459457766333,0.8308743575833878,1.9961101525234726,0.4120201588661041,1.7562090732016653,128,128,64,64
78,1.7208023442412324,0.0917286808198353,0.0,1.7208023588612396,1.4324736651384606,3.159478102090224,0.8325826109580274,1.9960303643964372,0.32398989656061494,1.6899634633424148,128,128,64,64
79,1.7043856269908402,0.09328047720328816,0.0,1.7043856371123836,1.4512539179819934,3.123291496960622,0.8264371184807904,1.9748643108134,0.42089899779156836,1.8043880784567796,128,128,64,64
80,1.70095826994698,0.09284025177640735,0.0,1.7009583171808496,1.4414593206261688,3.116305851711417,0.8289375979945345,1.972621717542972,0.3775499220366396,1.757113849217037,128,128,64,64
81,1.7045977171861901,0.09274080986121916,0.0,1.7045977385538928,1.4758146877558727,3.1247504882092745,0.8312782296594584,1.9780143769282215,0.29649339953683457,1.6843715748696957,128,128,64,64
82,1.7041592463007513,0.09262169742921614,0.0,1.7041592834130772,1.4860641124113552,3.1156616998168656,0.8313750129825664,1.9735183817035746,0.32768818764191754,1.671263493667796,128,128,64,64
83,1.6971937294276256,0.092659740515475,0.0,1.6971937552937921,1.5024818823022663,3.0982335620331316,0.832164245394041,1.9651988947166588,0.34571597577547125,1.6849726361204993,128,128,64,64
84,1.6922853386627053,0.09165388345718384,0.0,1.6922853375380893,1.5192284269152947,3.0861930127413766,0.8321003531509975,1.959146669450796,0.34058352633607836,1.719740691963794,128,128,64,64
85,1.6876892953548792,0.09221862397103939,0.0,1.687689332467205,1.4815677674311512,3.0729125524466894,0.8319261681358769,1.9524193844705258,0.5539486846614208,1.8258306637828081,128,128,64,64
86,1.6856832942872677,0.0931046373158131,0.0,1.6856832875395722,1.507889375371753,3.071058023650691,0.8329570113487963,1.9520075208735916,0.4148545911324755,1.7642680763284553,128,128,64,64
87,1.6848572526337966,0.09181970990491363,0.0,1.6848572740014993,1.523311954624248,3.0666654604785846,0.8314736288673473,1.9490695736318264,0.44176405868141577,1.7884178528527044,128,128,64,64
88,1.6806121142405384,0.09223879184925331,0.0,1.6806121198636181,1.5127043409167595,3.0594591026036246,0.8316466825188331,1.945552888906227,0.4938141522261332,1.8164916628233667,128,128,64,64
89,1.69112606543415,0.09440129756365183,0.0,1.6911260913003165,1.4891334997033172,3.089658334570111,0.8327347709322875,1.961196538412346,0.45604682699689325,1.803017718330869,128,128,64,64
90,1.683294949666509,0.09533960793940525,0.0,1.6832949867788352,1.4828548420150325,3.069474644256088,0.8324427593429133,1.950958693927189,0.5054190485334059,1.8643326464126695,128,128,64,64
91,1.6773844147628207,0.09275061271662982,0.0,1.6773844350059077,1.5370955006131586,3.052103964787609,0.8312445547220841,1.9416742313582942,0.3535390691480266,1.7319679091561515,128,128,64,64
92,1.6733767660158985,0.09322036015537549,0.0,1.6733767727635942,1.5317591440002873,3.0460340504376395,0.8294716516755661,1.9377528912616226,0.5197065124411206,1.8937670861212712,128,128,64,64
93,1.6678795881991118,0.09314738635746937,0.0,1.6678796073175826,1.5488335692657615,3.0344682414576694,0.8292492543751339,1.9318587555075593,0.4457997974922072,1.8043531643332176,128,128,64,64
94,1.6655716614903144,0.0929659756849397,0.0,1.6655716952287927,1.532495288354046,3.0335325756162965,0.8316074542279513,1.932570015484432,0.4862022218909466,1.8526775958543678,128,128,64,64
95,1.6529483491519712,0.09427460803175872,0.0,1.6529483693950582,1.5569406905264225,3.007962797047957,0.8269137543327404,1.917438267536883,0.5342842947059082,1.8752665902083774,128,128,64,64
96,1.6561576622836995,0.09286099644202106,0.0,1.6561576757790908,1.5877642833961632,3.0075769255746088,0.8288115527269975,1.9181942647358157,0.47327541612650986,1.8443160649951336,128,128,64,64
97,1.6552384417012054,0.09445291855987513,0.0,1.65523846531814,1.5860481160991597,3.0055713406148947,0.8296679843146846,1.917619655717094,0.4654125447543162,1.8645124199958343,128,128,64,64
98,1.652055632393315,0.09456106725166429,0.0,1.652055656572558,1.5632602493717986,2.9977051626961186,0.8292340568776401,1.9134696069753394,0.5803376000444844,1.899826262919408,128,128,64,64
99,1.653296929485393,0.09276718590057122,0.0,1.6532969317346249,1.6121660583424118,2.996114523905628,0.8311162405418899,1.913615365073366,0.47511529764336236,1.8135960152689017,128,128,64,64
100,1.658445751891946,0.09334204092902958,0.0,1.6584457968765836,1.590989333278728,3.003039744665038,0.8324625047872651,1.917751132317309,0.5047378103547501,1.7973009280438692,128,128,64,64
