Epoch,Avg_MSE_Loss,Avg_Nuclear_Loss,Avg_Cosine_Loss,Avg_Spectral_Loss,Avg_Spectral_SNR,Avg_Magnitude_Loss,Avg_Phase_Loss,Avg_Total_Loss,psnr_obs,psnr_clean,before_z1,after_z1
31,1.1057180008798275,0.07487721192949223,0.0,2.2114359938873434,1.0703521562072467,3.5913977398062653,0.8314742918284435,2.2114359938873434,25.29209302506357,25.29209302506357,128,64
32,1.104285661904317,0.0742617000667554,0.0,2.2085713642948077,1.0583330246637452,3.58543413652564,0.8317085650731932,2.2085713642948077,25.080604553222656,25.080604553222656,128,64
33,1.1008730092138614,0.07444032267579492,0.0,2.201746054415433,1.0671189742268257,3.572227415048851,0.8312646954689386,2.201746054415433,25.181813941811615,25.181813941811615,128,64
34,1.098382587702769,0.07405637176531665,0.0,2.196765215891712,1.0849237397031963,3.5617716559823953,0.8317587398133188,2.196765215891712,25.144934384328014,25.144934384328014,128,64
35,1.0911328342725646,0.07430601091879718,0.0,2.1822656977851436,1.0681988237039097,3.5343579582448275,0.8301734879331769,2.1822656977851436,25.083941009809386,25.083941009809386,128,64
36,1.100048562265792,0.07381044314155039,0.0,2.2000971627685257,1.10432993578461,3.5707650949370184,0.8294291934877072,2.2000971627685257,25.077654784580446,25.077654784580446,128,64
37,1.0952371713125482,0.07469184598270452,0.0,2.190474384235886,1.1038471336634654,3.548438453449393,0.8325102126823282,2.190474384235886,25.19875098174473,25.19875098174473,128,64
38,1.1002954908137053,0.0741568755991054,0.0,2.2005910232382,1.067506121576957,3.571137099895837,0.8300449735713455,2.2005910232382,25.07051100820865,25.07051100820865,128,64
39,1.101419041741569,0.07382503180009015,0.0,2.2028381374647035,1.040916142598638,3.573338180218103,0.8323380834651444,2.2028381374647035,25.18053605421534,25.18053605421534,128,64
40,1.1055368797959022,0.07465007423229937,0.0,2.211073803451826,1.0716659066812046,3.591624952712149,0.8305226811822856,2.211073803451826,25.128398895263672,25.128398895263672,128,64
41,1.096963254348287,0.07429666437630383,0.0,2.1939265772981464,1.091946596244596,3.5564925344485157,0.8313605301785019,2.1939265772981464,25.182520560498507,25.182520560498507,128,64
42,1.077888861017407,0.07350726875494111,0.0,2.1557777613963722,1.0781692019048728,3.483754041059962,0.8278014974774055,2.1557777613963722,25.249984129419868,25.249984129419868,128,64
43,1.0739286648777295,0.07431290959412197,0.0,2.1478573792385607,1.1019614181428585,3.4658468590592437,0.8298678544332396,2.1478573792385607,25.35489755306604,25.35489755306604,128,64
44,1.0953287358553905,0.07291968152770456,0.0,2.1906574930784837,1.1002903895558052,3.5487059388520583,0.8326090894780069,2.1906574930784837,25.23733826403348,25.23733826403348,128,64
45,1.0968658682310357,0.07408648223247168,0.0,2.1937317420851508,1.0979290177237313,3.554017427957283,0.8334460905138051,2.1937317420851508,25.353172158295255,25.353172158295255,128,64
46,1.0988772888228577,0.07410286184189455,0.0,2.1977546147580416,1.1189302970778268,3.562422678155719,0.8330865856611503,2.1977546147580416,25.174169756331533,25.174169756331533,128,64
47,1.0898209287310547,0.07329926766314597,0.0,2.179641878829812,1.112639289981914,3.529290925781682,0.8299928448110256,2.179641878829812,25.238859752439105,25.238859752439105,128,64
48,1.0946506627325743,0.07341009884510401,0.0,2.1893013400851555,1.1108074401909451,3.545412203051009,0.8331905344747147,2.1893013400851555,25.233266722481204,25.233266722481204,128,64
49,1.0942218011280276,0.07317318626732197,0.0,2.188443643304537,1.1067225460736256,3.5472277965185777,0.82965945578971,2.188443643304537,25.07388845479713,25.07388845479713,128,64
50,1.0965953902253565,0.07409222536491898,0.0,2.1931908029430316,1.0689466944280661,3.5545074737296916,0.8318742198764153,2.1931908029430316,25.20744518064103,25.20744518064103,128,64
51,1.0946747188298207,0.07406808731128585,0.0,2.1893494286627138,1.1040815519836713,3.546679050292609,0.8320198323366776,2.1893494286627138,25.13841301540159,25.13841301540159,128,64
52,1.0961414468738269,0.07367097544220258,0.0,2.192282924112284,1.1055318848142084,3.5549898754875615,0.8295760036639448,2.192282924112284,25.19856276602115,25.19856276602115,128,64
53,1.0900970090110347,0.07407629082225403,0.0,2.1801940933713375,1.1150515304421478,3.529576135131548,0.8308119745749347,2.1801940933713375,25.22115782971652,25.22115782971652,128,64
54,1.088874973216147,0.07389278597426864,0.0,2.177749953179989,1.137519842048861,3.5238676774051956,0.831632211523236,2.177749953179989,25.228896482935493,25.228896482935493,128,64
55,1.089203508395069,0.07432843913447182,0.0,2.1784070977624856,1.1362818974368978,3.523733708093751,0.8330803940880973,2.1784070977624856,25.234796128183042,25.234796128183042,128,64
56,1.092936804834402,0.07464093293221492,0.0,2.185873664774985,1.1026548653278712,3.540116382095049,0.831630971634163,2.185873664774985,25.236637007515384,25.236637007515384,128,64
57,1.0893411574498661,0.07433627953506866,0.0,2.1786823531366744,1.120808813931807,3.5264573816983207,0.830907294772706,2.1786823531366744,25.24679802948574,25.24679802948574,128,64
58,1.084317293931853,0.07407050621959399,0.0,2.16863458673909,1.158368099410579,3.5083429588461823,0.8289262331881613,2.16863458673909,25.228104249486382,25.228104249486382,128,64
59,1.0799326778582807,0.07419162707508735,0.0,2.159865432190445,1.156391385591255,3.487475569518107,0.832255240881218,2.159865432190445,25.105960414094746,25.105960414094746,128,64
60,1.0823536773897566,0.075006051727061,0.0,2.1647073772718324,1.1618821362279497,3.498317059480919,0.8310976714458106,2.1647073772718324,25.19592396718151,25.19592396718151,128,64
61,1.0804065966381218,0.07483951297571075,0.0,2.16081322476549,1.164147266801798,3.4911828288492166,0.830443616745607,2.16081322476549,25.274999474579435,25.274999474579435,128,64
62,1.080873946536262,0.07791675163327523,0.0,2.1617479234371544,1.1731609803325724,3.490406578441836,0.8330893032955673,2.1617479234371544,25.211027973103075,25.211027973103075,128,64
63,1.0780783514931518,0.07803400099839804,0.0,2.156156786207883,1.1573186595484894,3.4801469861336476,0.8321665784098068,2.156156786207883,25.190487915614867,25.190487915614867,128,64
64,1.0716865147059818,0.07907967128843632,0.0,2.143373084518145,1.1588273149616313,3.4576307985017882,0.8291153317352511,2.143373084518145,25.319332554655254,25.319332554655254,128,64
65,1.0758661745854143,0.07909073835273958,0.0,2.1517323739123793,1.1985720114887886,3.4709896838889933,0.8324750785557729,2.1517323739123793,25.245908197366965,25.245908197366965,128,64
66,1.074973758661522,0.07930140773642738,0.0,2.1499475668061456,1.169610782614294,3.46873642701023,0.8311587155989881,2.1499475668061456,25.2903497803886,25.2903497803886,128,64
67,1.0699302767807584,0.07892000562739822,0.0,2.139860544564589,1.1340097717519075,3.4509812402275375,0.8287398764547312,2.139860544564589,25.397802208954435,25.397802208954435,128,64
68,1.072563868648601,0.07975047770536171,0.0,2.14512777665876,1.161017026541368,3.458022160350152,0.8322333446088827,2.14512777665876,25.404407213319022,25.404407213319022,128,64
69,1.0679037199830108,0.07902245940464847,0.0,2.1358074658321886,1.2016111792258497,3.4398354066992707,0.8317794597373819,2.1358074658321886,25.266684514171672,25.266684514171672,128,64
70,1.0644568255487479,0.0792959100514088,0.0,2.1289136353528724,1.1820366202660326,3.429048918328195,0.8287783804929482,2.1289136353528724,25.290787606869102,25.290787606869102,128,64
71,1.0629883453531086,0.07979899518332391,0.0,2.12597674806163,1.2144941406429939,3.4211904406547546,0.8307630318515705,2.12597674806163,25.37867060247457,25.37867060247457,128,64
72,1.0731523689234033,0.07934729234789903,0.0,2.1463047715852843,1.221308876883309,3.4603228467815326,0.8322866902036486,2.1463047715852843,25.241984673266142,25.241984673266142,128,64
73,1.063328357799998,0.07960502550287067,0.0,2.1266567757669486,1.2204632579155688,3.4234469988436067,0.829866497021801,2.1266567757669486,25.34552602947883,25.34552602947883,128,64
74,1.0570131624644656,0.07895349697122034,0.0,2.114026387907424,1.2360662165677772,3.3956910911596045,0.8323616430444537,2.114026387907424,25.248735319893314,25.248735319893314,128,64
75,1.05671190428284,0.07974141161396818,0.0,2.113423853550317,1.2459413881571788,3.394640729112445,0.8322069386266312,2.113423853550317,25.353200624573905,25.353200624573905,128,64
76,1.0518232122907099,0.07878955411461164,0.0,2.103646457195282,1.2735994311998475,3.375419128615901,0.8318737975831302,2.103646457195282,25.21810621585486,25.21810621585486,128,64
77,1.0551127881373998,0.07935788651119988,0.0,2.11022560663943,1.252004157822087,3.389589051593025,0.8308621639350675,2.11022560663943,25.437530589553546,25.437530589553546,128,64
78,1.0559847489842829,0.08053854360895336,0.0,2.1119695227101163,1.2609663920582466,3.391344965628858,0.832594098347538,2.1119695227101163,25.37448983822229,25.37448983822229,128,64
79,1.0475063621997833,0.0804722306301009,0.0,2.0950127311472624,1.269952657087794,3.363578848119052,0.8264465832485343,2.0950127311472624,25.331039860563457,25.331039860563457,128,64
80,1.0588763311224163,0.08065481877551889,0.0,2.1177527207248614,1.210547684498553,3.4064791247529804,0.8290262660890255,2.1177527207248614,25.29725506620587,25.29725506620587,128,64
81,1.052262857275189,0.08103336295429266,0.0,2.104525732544233,1.2723303954556304,3.3777058102049917,0.831345685810413,2.104525732544233,25.322092308188385,25.322092308188385,128,64
82,1.0540947548623354,0.08012994631843746,0.0,2.108189538964685,1.2816346681342934,3.3849624237924254,0.8314166440154022,2.108189538964685,25.266976842340434,25.266976842340434,128,64
83,1.0423233486571402,0.07961750396017758,0.0,2.084646718681983,1.3139839408532628,3.3370750141593644,0.8322184614415439,2.084646718681983,25.31010602555185,25.31010602555185,128,64
84,1.0437485333883538,0.07995664215875121,0.0,2.08749709939057,1.322295533036286,3.3428387349506594,0.8321554312166178,2.08749709939057,25.403108776740307,25.403108776740307,128,64
85,1.037662778822881,0.07928465362989677,0.0,2.0753255835119284,1.2963249222287592,3.3186550927612015,0.8319960647034195,2.0753255835119284,25.446352688771373,25.446352688771373,128,64
86,1.03448933587884,0.0804721694791092,0.0,2.0689787133684696,1.3242451413622442,3.3048972881065226,0.8330601060165549,2.0689787133684696,25.438203703682376,25.438203703682376,128,64
87,1.0336434846779086,0.07904111101942242,0.0,2.067286987349672,1.3264357818747468,3.3030241379198038,0.8315497676156601,2.067286987349672,25.441855232670623,25.441855232670623,128,64
88,1.0308185658364926,0.07911247464845765,0.0,2.061637177782239,1.323037493903682,3.291571425941755,0.831702932434262,2.061637177782239,25.345870503839457,25.345870503839457,128,64
89,1.0362566079733506,0.07964369303212976,0.0,2.0725132496851795,1.3085034725801,3.312228666161591,0.8327978067802932,2.0725132496851795,25.369515688914174,25.369515688914174,128,64
90,1.0358678974070639,0.08035674550623265,0.0,2.0717358195556783,1.2994569922393222,3.310873849211999,0.8325977612216517,2.0717358195556783,25.38733615515367,25.38733615515367,128,64
91,1.0311796378414586,0.07939739117644867,0.0,2.0623592880536927,1.3420341442216117,3.293413031775996,0.8313055134044504,2.0623592880536927,25.39491804590765,25.39491804590765,128,64
92,1.0283048653377678,0.07860012155658794,0.0,2.0566097666632452,1.3452768494498055,3.2835942326851613,0.8296252685897755,2.0566097666632452,25.457257324794554,25.457257324794554,128,64
93,1.0284779358584926,0.0797968827328592,0.0,2.0569559526893326,1.3424039471824214,3.2844842807301937,0.8294275504238201,2.0569559526893326,25.398136678731667,25.398136678731667,128,64
94,1.0316378249312348,0.07928447636230937,0.0,2.06327564423939,1.303804282872182,3.294668713830552,0.831882617945941,2.06327564423939,25.421034435056292,25.421034435056292,128,64
95,1.0240276326548379,0.07988629518252499,0.0,2.048055308045081,1.3388493443435092,3.269010791238749,0.8270998079821749,2.048055308045081,25.506763962079894,25.506763962079894,128,64
96,1.033404493106986,0.08002817968152603,0.0,2.0668089940862835,1.332287147360028,3.3044996587735302,0.8291182979097906,2.0668089940862835,25.345997180578845,25.345997180578845,128,64
97,1.0301298099868703,0.08035556170737969,0.0,2.060259660459914,1.3492064239843837,3.290536528488375,0.8299827457598921,2.060259660459914,25.467286631746113,25.467286631746113,128,64
98,1.0287591055879053,0.07961894796704347,0.0,2.057518226920434,1.314522552040388,3.2855206030719684,0.8295159025012322,2.057518226920434,25.406448544196362,25.406448544196362,128,64
99,1.0227865149390023,0.07979020841841428,0.0,2.045573056868787,1.3870035803542946,3.2597009730788895,0.8314451569656156,2.045573056868787,25.432364265873748,25.432364265873748,128,64
100,1.0217907321902941,0.079987755361593,0.0,2.043581525109849,1.3888062722278092,3.2545015384566107,0.8326614780246087,2.043581525109849,25.452599111592995,25.452599111592995,128,64
