Epoch,Avg_MSE_Loss,Avg_Nuclear_Loss,Avg_Cosine_Loss,Avg_Spectral_Loss,Avg_Spectral_SNR,Avg_Magnitude_Loss,Avg_Phase_Loss,Avg_Total_Loss,after_z1,after_z2,before_z1,before_z2
25,1.114274600037822,0.07647615477994636,-0.9859064718087515,2.2285492376044944,1.008047537671195,3.613458655498646,0.8436398092243407,2.2285492376044944,3,3,16,16
26,1.1104022518352226,0.07715866756108072,-0.9872314245612533,2.2208045191235013,1.040838928134353,3.617057502269745,0.8245515757136874,2.2208045191235013,3,3,16,16
27,1.0968491070800357,0.07617713524787514,-0.9863739664907809,2.1936982251979686,1.038944169327065,3.5625469314831273,0.8248495189128099,2.1936982251979686,3,3,16,16
28,1.1610455562671025,0.07612991470981527,-0.9864598534725331,2.322091168275586,1.0330919281200126,3.8056573183448226,0.8385250077203468,2.322091168275586,3,3,16,16
29,1.0994365126998336,0.07925913510499177,-0.9866734599625623,2.1988730872118913,1.0358370255540919,3.5742152046274254,0.8235309350269812,2.1988730872118913,3,3,16,16
30,1.1103137698438432,0.07709858152601454,-0.9863546225759718,2.220627583839275,1.0623219708601634,3.607166491172932,0.8340887013408873,2.220627583839275,3,3,16,16
31,1.1067087788272787,0.07666940807744309,-0.9851603452806119,2.2134175995985665,1.050674906483403,3.592413534720739,0.8344216501271283,2.2134175995985665,3,3,16,16
32,1.1095649257854179,0.07664545956585142,-0.9874120167008152,2.2191298758542097,1.0412919101891693,3.6047450359220856,0.8335147450367609,2.2191298758542097,3,3,16,16
33,1.105178263452318,0.07666692013541858,-0.987829350762897,2.210356562225907,1.0699013846891898,3.58590339952045,0.8348097453514735,2.210356562225907,3,3,16,16
34,1.12027001104973,0.07694744912010652,-0.9876943605917471,2.240540030929777,1.098152306344774,3.648523399123439,0.832556692538438,2.240540030929777,3,3,16,16
35,1.1572468567777563,0.07691288946403398,-0.9839171204302046,2.3144937323199377,1.0795284807682037,3.790062469464761,0.8389250420861774,2.3144937323199377,3,3,16,16
36,1.105037600353912,0.078588735036276,-0.9876884630432835,2.210075185254768,1.0808107841897894,3.578267187983901,0.8418832117760623,2.210075185254768,3,3,16,16
37,1.1117163990382795,0.07973374495351757,-0.9862383250836972,2.223432826775092,1.0997644828425512,3.6177790187023304,0.8290865923519488,2.223432826775092,3,3,16,16
38,1.0991690506537755,0.07919808104634285,-0.9866387855123591,2.1983381432515605,1.074621546047705,3.557320206253617,0.8393560819051884,2.1983381432515605,3,3,16,16
39,1.1058951952943095,0.07974575142617579,-0.9837045680593561,2.211790335399133,1.0700760925257649,3.593977088177646,0.8296036703719033,2.211790335399133,3,3,16,16
40,1.0865011916116432,0.08009320400931218,-0.985268665684594,2.173002416336978,1.0969566956714347,3.5089241487008556,0.8370806563783575,2.173002416336978,3,3,16,16
41,1.0877913876816079,0.08054565072611526,-0.9862717699121546,2.1755827797783747,1.12082913407573,3.518022111168614,0.8331434539070836,2.1755827797783747,3,3,16,16
42,1.1923461694408346,0.07947504272063573,-0.9817385739750333,2.3846924051090523,1.1351227230495877,3.921176577055896,0.8482083142907532,2.3846924051090523,3,3,16,16
43,1.1905515414697152,0.08342227215568225,-0.9812585877047645,2.3811030829394304,1.099700720221908,3.915115867499952,0.8470903679176613,2.3811030829394304,3,3,16,16
44,1.1073017870938335,0.0806150061112863,-0.9868084335768664,2.214603606197569,1.0571462611357372,3.597905251714918,0.8313019788927503,2.214603606197569,3,3,16,16
45,1.084231792776673,0.08313918224087467,-0.9849228671303502,2.168463605421561,1.1097586568858888,3.512639284133911,0.8242878781424628,2.168463605421561,3,3,16,16
46,1.0757379617404055,0.0815002803725225,-0.9849024370864585,2.1514759455566055,1.1247309584308554,3.477256542002713,0.8256953049589086,2.1514759455566055,3,3,16,16
47,1.078351781324104,0.0808563371775327,-0.9853365664128904,2.156703579205054,1.1547182456210807,3.475018346751178,0.8383888105551401,2.156703579205054,3,3,16,16
48,1.0690391543838713,0.0809692612124814,-0.9864966107739342,2.1380783716837564,1.1627973936222218,3.4509925235200813,0.8251641641060511,2.1380783716837564,3,3,16,16
49,1.0740764279056478,0.07912546713595037,-0.9846247732639313,2.1481528911325665,1.144456331928571,3.4566529856787787,0.8396527491233967,2.1481528911325665,3,3,16,16
50,1.0686623514802367,0.08061129586012275,-0.9853723325111248,2.1373247338665857,1.1477755197772272,3.444225812399829,0.8304236729939779,2.1373247338665857,3,3,16,16
51,1.0686985905523654,0.07877473133029761,-0.9844644378732752,2.1373971888312586,1.1761612914226673,3.44528560395594,0.8295088090278484,2.1373971888312586,3,3,16,16
52,1.0787772000939757,0.07967235755037379,-0.9839463090455091,2.157554436613012,1.1936963355099712,3.4748800065782337,0.8402288456757864,2.157554436613012,3,3,16,16
53,1.0716880427466497,0.07978368081428387,-0.9839966032240126,2.1433760899084584,1.1767726253580164,3.4518914884991116,0.8348607029075976,2.1433760899084584,3,3,16,16
54,1.0581698848141565,0.079600031591124,-0.9837790782804843,2.1163398408227496,1.1903714410684727,3.401713444678872,0.8309661558380833,2.1163398408227496,3,3,16,16
55,1.0535406056377623,0.07983517508815836,-0.9838171148741687,2.1070812272804753,1.2031010312062722,3.388934271755042,0.8252281745274862,2.1070812272804753,3,3,16,16
56,1.0657460148687716,0.07994258183020132,-0.9840352943649998,2.131492073889132,1.18511230857284,3.431651611019064,0.8313325290326719,2.131492073889132,3,3,16,16
57,1.0618069795546707,0.08030158281326294,-0.9827893078327179,2.1236139922230333,1.1867389678955078,3.4131663176748486,0.8340616369688952,2.1236139922230333,3,3,16,16
58,1.059349071096491,0.07999771295322312,-0.9831925354622029,2.118698154334669,1.219394377536244,3.395170383983188,0.8422259809794249,2.118698154334669,3,3,16,16
59,1.0712041976275268,0.07960960627705962,-0.982352442211575,2.142408428368745,1.2145131384884869,3.4564902683099112,0.8283266121590579,2.142408428368745,3,3,16,16
60,1.0573221378856235,0.08042950610871669,-0.9819254555084087,2.114644266940929,1.2189901360759028,3.396242666023749,0.8330458877263246,2.114644266940929,3,3,16,16
61,1.0537800341844559,0.08026270209639161,-0.9822452664375305,2.1075601169356593,1.222216561988548,3.3790985963962696,0.8360216446496822,2.1075601169356593,3,3,16,16
62,1.0522566906831883,0.08090466178125805,-0.9820681435090525,2.1045134244141757,1.2243834954720956,3.3843339814080133,0.8246927918107422,2.1045134244141757,3,3,16,16
63,1.04916935827997,0.07945398641405282,-0.9808010536211508,2.098338732012996,1.1988457949073226,3.3682559629281363,0.8284215099281735,2.098338732012996,3,3,16,16
64,1.0873666852712631,0.08211230845363052,-0.9777208511476163,2.1747334356661194,1.2240170979941334,3.5079999234941273,0.8414668534640912,2.1747334356661194,3,3,16,16
65,1.060736628594222,0.08110543712973595,-0.9765894998002935,2.1214733201044575,1.2357427797935627,3.415829128689236,0.8271174563301934,2.1214733201044575,3,3,16,16
66,1.056904732629105,0.08059965322415034,-0.9796656899982028,2.113809499475691,1.2170995551126975,3.394938148834087,0.832680829697185,2.113809499475691,3,3,16,16
67,1.1046317446011085,0.08121114251790224,-0.9758730332056681,2.209263534457595,1.2144689085306946,3.575291358762317,0.8432356864213943,2.209263534457595,3,3,16,16
68,1.053326239740407,0.08193032043399634,-0.978934747201425,2.1066524662353374,1.187400303505085,3.385217758240523,0.8280871952021563,2.1066524662353374,3,3,16,16
69,1.0458798861062084,0.08104147955223366,-0.9779200907106753,2.091759796495791,1.2171162444132346,3.353481533350768,0.8300380298384914,2.091759796495791,3,3,16,16
70,1.0889238246061184,0.08246672594988788,-0.9745152250484184,2.177847651419816,1.2629453241825104,3.512741912294317,0.8429533756441541,2.177847651419816,3,3,16,16
71,1.0545867400036917,0.0826793674517561,-0.9738485371624982,2.1091735307817108,1.2476238586284496,3.3841275109185114,0.8342195876218654,2.1091735307817108,3,3,16,16
72,1.0307272827183758,0.08292438959081967,-0.9737481243080564,2.0614545654367515,1.3097109264797635,3.2952884518437915,0.8276206768221326,2.0614545654367515,3,3,16,16
73,1.0410755039365203,0.08273720299756085,-0.9727219608094957,2.082151045401891,1.30044271769347,3.3264583161583654,0.8378437415317253,2.082151045401891,3,3,16,16
74,1.0296373731560178,0.08197001091859958,-0.9727470532611564,2.059274798190152,1.2924440845295235,3.2913227489701025,0.8272268534810455,2.059274798190152,3,3,16,16
75,1.029408997407666,0.08276377687299694,-0.9724185157705236,2.0588180731844017,1.2874289982848697,3.2898502504384077,0.8277858269435389,2.0588180731844017,3,3,16,16
76,1.0325644468819652,0.08215335301227039,-0.9722463091214498,2.065128943434468,1.3318906205671805,3.301174391199041,0.8290834421360934,2.065128943434468,3,3,16,16
77,1.0251194332484845,0.08412099119137835,-0.9698479859917252,2.050238899610661,1.3185400079797815,3.267129981959308,0.8333477521384204,2.050238899610661,3,3,16,16
78,1.0277805184876476,0.08376680038593433,-0.970569728701203,2.055561074504146,1.3384038618317358,3.285094541532022,0.8260275804334216,2.055561074504146,3,3,16,16
79,1.0436319239713527,0.08369391784071922,-0.9706425125952121,2.087263887679135,1.345539195670022,3.3224329109545105,0.8520947838271106,2.087263887679135,3,3,16,16
80,1.040782372156779,0.08317852820511218,-0.9724191659026675,2.0815647619741933,1.3233771235854537,3.3219846972712763,0.8411448310922693,2.0815647619741933,3,3,16,16
81,1.0310211170602728,0.08310628075290609,-0.9703481793403625,2.0620422628190784,1.3515368677951671,3.292893204424116,0.8311912892041383,2.0620422628190784,3,3,16,16
82,1.0139023184224412,0.08330841638423779,-0.9726219607724084,2.027804676581312,1.3503241500368826,3.225024286519598,0.830585033805282,2.027804676581312,3,3,16,16
83,1.016607513582265,0.08328797406068554,-0.9701851231080515,2.033215058070642,1.3754752212100558,3.239265566622769,0.8271645296502996,2.033215058070642,3,3,16,16
84,1.011713640557395,0.08331867376411403,-0.9724480631174864,2.023427286633739,1.3905564977063074,3.219600240389506,0.8272544184216747,2.023427286633739,3,3,16,16
85,1.0321251192578562,0.08275931756253596,-0.970740427573522,2.064250268318035,1.3634831850175504,3.300428910387887,0.8280716091394424,2.064250268318035,3,3,16,16
86,1.0375661645774488,0.08486501693173691,-0.9719765142158225,2.0751323534382715,1.3789159258206685,3.3269234123053373,0.8233412840852031,2.0751323534382715,3,3,16,16
87,1.0242915920637272,0.08283976865587411,-0.9706541995207468,2.0485832034437745,1.3499677115016513,3.267630813298402,0.8295355902777778,2.0485832034437745,3,3,16,16
88,1.024301082999618,0.08312020561209431,-0.9699781470828586,2.048602204631876,1.3766699620970972,3.2683509897302696,0.8288534410573818,2.048602204631876,3,3,16,16
89,1.008371993623398,0.08565207846738675,-0.9680548542075686,2.0167440098744853,1.3403811791428812,3.2093237064502858,0.8241643364782687,2.0167440098744853,3,3,16,16
90,1.007162602963271,0.08571612724551449,-0.969552712308036,2.0143252412478128,1.362054059902827,3.2034816366654857,0.825168839207402,2.0143252412478128,3,3,16,16
91,1.0067221676861797,0.08338101718712736,-0.9709809963349942,2.013444366278472,1.4128868182500203,3.1967593056184276,0.8301293932729297,2.013444366278472,3,3,16,16
92,1.0054419918192758,0.08273676134369991,-0.9691943813253332,2.010883964874126,1.3856069544951122,3.1843797586582325,0.8373881683305457,2.010883964874126,3,3,16,16
93,1.0096178341794897,0.0833608120403908,-0.9696491206133807,2.0192356970575123,1.404663199627841,3.2003059541737593,0.8381654460121084,2.0192356970575123,3,3,16,16
94,1.0050320906771555,0.08345434856083658,-0.9690964840076588,2.010064199014946,1.4092264396172982,3.1921714146931968,0.8279569629165862,2.010064199014946,3,3,16,16
95,1.0387687263665375,0.08488463969142349,-0.9667968838303177,2.0775374703937106,1.416015562083986,3.307190336562969,0.8478845926346602,2.0775374703937106,3,3,16,16
96,1.0282222391278655,0.08465764795740445,-0.9652542637454139,2.056444498123946,1.4193291498555078,3.2733320362038083,0.8395569777047193,2.056444498123946,3,3,16,16
97,1.0170452296733856,0.08464752689555839,-0.9681710358019229,2.0340904847339347,1.4415655136108398,3.232526618021506,0.8356543652437352,2.0340904847339347,3,3,16,16
98,1.0148144436103326,0.0848666127357218,-0.9667124494358346,2.029628911504039,1.3721254114751462,3.2218780760411865,0.8373797557972096,2.029628911504039,3,3,16,16
99,1.0005369506500386,0.08364190312999266,-0.9667623319007732,2.0010739631123013,1.4637863293842033,3.1731317153683416,0.82901613690235,2.0010739631123013,3,3,16,16
100,0.9916000079225611,0.0860636399851905,-0.967876422184485,1.9832000577891316,1.4453100098503961,3.142750001615948,0.8236500825043078,1.9832000577891316,3,3,16,16
